date,location,product,product_name,is_promo,promo_uplift,lead_time_days,purchase_price,cost_of_ordering,forecast_demand,forecast_std,observed_demand,corrected_observed_demand,stockout_flag,mode
2024-10-12,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-13,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-14,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-15,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-16,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-17,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-18,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-19,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-20,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-21,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-22,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-23,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-24,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-25,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-26,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-27,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-28,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-29,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-30,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-31,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-01,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-02,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-03,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-04,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-05,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-06,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-07,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-08,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-09,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-10,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-11,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-12,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-13,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-14,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-15,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-16,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-17,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-18,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-19,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-20,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-21,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-22,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-23,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-24,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-25,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-26,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-27,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-28,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-29,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-11-30,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-01,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-02,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-03,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-04,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-05,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-06,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-07,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-08,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-09,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-10,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-11,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-12,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-13,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-14,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-15,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-16,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-17,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-18,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-19,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-20,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-21,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-22,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-23,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-24,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-25,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-26,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-27,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-28,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-29,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-30,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-12-31,1314,15496,TAMIFLU 75MG CAPS C/10,0,2.5,9.0,270.61,249.25,0.0,0.0,0.0,0.0,0,rolling
2024-10-01,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.3125,0.5487,0.0,0.0,0,rolling
2024-10-02,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.48,0.5487,0.0,0.0,0,rolling
2024-10-03,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.6389,0.5487,0.0,0.0,0,rolling
2024-10-04,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.5685,0.5437,0.0,0.0,0,rolling
2024-10-05,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.4116,0.5437,0.0,0.0,0,rolling
2024-10-06,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.3241,0.5381,0.0,0.0,0,rolling
2024-10-07,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.4116,0.5381,0.0,0.0,0,rolling
2024-10-08,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2643,0.5381,0.0,0.0,0,rolling
2024-10-09,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.3518,0.5381,0.0,0.0,0,rolling
2024-10-10,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.483,0.5318,0.0,0.0,0,rolling
2024-10-11,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.4109,0.5249,0.0,0.0,0,rolling
2024-10-12,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2636,0.5249,0.0,0.0,0,rolling
2024-10-13,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1798,0.5249,1.0,1.0,0,rolling
2024-10-14,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2834,0.5318,0.0,0.0,0,rolling
2024-10-15,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1121,0.5318,1.0,1.0,0,rolling
2024-10-16,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.172,0.5381,0.0,0.0,0,rolling
2024-10-17,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2632,0.5381,0.0,0.0,0,rolling
2024-10-18,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2909,0.5318,0.0,0.0,0,rolling
2024-10-19,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1596,0.4815,0.0,0.0,0,rolling
2024-10-20,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1596,0.4725,0.0,0.0,0,rolling
2024-10-21,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2034,0.4725,0.0,0.0,0,rolling
2024-10-22,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1159,0.4626,0.0,0.0,0,rolling
2024-10-23,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1159,0.4626,0.0,0.0,0,rolling
2024-10-24,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2034,0.4626,0.0,0.0,0,rolling
2024-10-25,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2167,0.4626,0.0,0.0,0,rolling
2024-10-26,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1292,0.4518,0.0,0.0,0,rolling
2024-10-27,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.173,0.44,0.0,0.0,0,rolling
2024-10-28,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.173,0.4271,0.0,0.0,0,rolling
2024-10-29,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1292,0.413,0.0,0.0,0,rolling
2024-10-30,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1426,0.413,0.0,0.0,0,rolling
2024-10-31,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2434,0.3977,0.0,0.0,0,rolling
2024-11-01,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1596,0.3977,1.0,1.0,0,rolling
2024-11-02,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.0882,0.3977,1.0,1.0,0,rolling
2024-11-03,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1747,0.413,0.0,0.0,0,rolling
2024-11-04,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1747,0.413,0.0,0.0,0,rolling
2024-11-05,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.188,0.3977,0.0,0.0,0,rolling
2024-11-06,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1443,0.3977,0.0,0.0,0,rolling
2024-11-07,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2889,0.3977,0.0,0.0,0,rolling
2024-11-08,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2585,0.3093,0.0,0.0,0,rolling
2024-11-09,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2014,0.2852,0.0,0.0,0,rolling
2024-11-10,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2014,0.2852,0.0,0.0,0,rolling
2024-11-11,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1415,0.2852,0.0,0.0,0,rolling
2024-11-12,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1853,0.2852,0.0,0.0,0,rolling
2024-11-13,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1255,0.2852,1.0,1.0,0,rolling
2024-11-14,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.172,0.3093,0.0,0.0,0,rolling
2024-11-15,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1586,0.2852,0.0,0.0,0,rolling
2024-11-16,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1586,0.2852,0.0,0.0,0,rolling
2024-11-17,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1586,0.2852,0.0,0.0,0,rolling
2024-11-18,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.0882,0.2852,0.0,0.0,0,rolling
2024-11-19,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.132,0.2852,0.0,0.0,0,rolling
2024-11-20,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1186,0.2852,0.0,0.0,0,rolling
2024-11-21,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.0749,0.2852,2.0,2.0,0,rolling
2024-11-22,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1374,0.3809,0.0,0.0,0,rolling
2024-11-23,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1241,0.3809,0.0,0.0,0,rolling
2024-11-24,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1241,0.3809,0.0,0.0,0,rolling
2024-11-25,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.0804,0.3809,0.0,0.0,0,rolling
2024-11-26,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1374,0.3809,0.0,0.0,0,rolling
2024-11-27,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1641,0.3809,1.0,1.0,0,rolling
2024-11-28,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2373,0.3977,0.0,0.0,0,rolling
2024-11-29,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1935,0.3977,0.0,0.0,0,rolling
2024-11-30,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1774,0.3977,0.0,0.0,0,rolling
2024-12-01,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1614,0.3977,0.0,0.0,0,rolling
2024-12-02,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1443,0.3977,0.0,0.0,0,rolling
2024-12-03,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2014,0.3977,0.0,0.0,0,rolling
2024-12-04,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2451,0.3977,1.0,1.0,0,rolling
2024-12-05,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2612,0.413,1.0,1.0,0,rolling
2024-12-06,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2335,0.4271,0.0,0.0,0,rolling
2024-12-07,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2602,0.4271,0.0,0.0,0,rolling
2024-12-08,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2602,0.4271,0.0,0.0,0,rolling
2024-12-09,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2164,0.413,0.0,0.0,0,rolling
2024-12-10,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2602,0.413,0.0,0.0,0,rolling
2024-12-11,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.3343,0.3977,0.0,0.0,0,rolling
2024-12-12,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2916,0.3977,0.0,0.0,0,rolling
2024-12-13,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1908,0.3977,0.0,0.0,0,rolling
2024-12-14,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1908,0.3977,0.0,0.0,0,rolling
2024-12-15,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1604,0.3977,0.0,0.0,0,rolling
2024-12-16,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1737,0.3977,0.0,0.0,0,rolling
2024-12-17,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.147,0.3977,1.0,1.0,0,rolling
2024-12-18,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.281,0.413,0.0,0.0,0,rolling
2024-12-19,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.281,0.413,1.0,1.0,0,rolling
2024-12-20,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1774,0.4271,0.0,0.0,0,rolling
2024-12-21,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1774,0.4271,0.0,0.0,0,rolling
2024-12-22,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.107,0.4271,3.0,3.0,0,rolling
2024-12-23,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1552,0.5667,0.0,0.0,0,rolling
2024-12-24,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2123,0.5667,0.0,0.0,0,rolling
2024-12-25,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.2998,0.5667,0.0,0.0,0,rolling
2024-12-26,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.3275,0.5667,0.0,0.0,0,rolling
2024-12-27,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1963,0.5667,0.0,0.0,0,rolling
2024-12-28,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1963,0.5579,1.0,1.0,0,rolling
2024-12-29,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.3132,0.5579,0.0,0.0,0,rolling
2024-12-30,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.1686,0.5579,0.0,0.0,0,rolling
2024-12-31,1314,15589,ANTUX XAROPE 120ML,0,2.5,9.0,34.77,32.02,0.199,0.5579,0.0,0.0,0,rolling
2024-10-01,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-02,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-03,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-04,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-05,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-06,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-07,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0598,0.1324,0.0,0.0,0,rolling
2024-10-08,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-09,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-10,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-11,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-12,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-13,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-14,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0598,0.1324,0.0,0.0,0,rolling
2024-10-15,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-16,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0161,0.1324,0.0,0.0,0,rolling
2024-10-17,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0561,0.1324,0.0,0.0,0,rolling
2024-10-18,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0561,0.1324,0.0,0.0,0,rolling
2024-10-19,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0561,0.1324,0.0,0.0,0,rolling
2024-10-20,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0561,0.1324,0.0,0.0,0,rolling
2024-10-21,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.0998,0.1324,0.0,0.0,0,rolling
2024-10-22,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.04,0.1324,0.0,0.0,0,rolling
2024-10-23,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.04,0.1324,0.0,0.0,0,rolling
2024-10-24,1314,15590,ANTUX GTS 20ML,0,2.5,9.0,45.02,42.19,0.04,0.1324,0.0,0.0,0,rolling
