date;location;product;type;quantity;value;partner_code
2024-03-19;841;18064;SALE;-2;-4.52;CLIENTE
2024-03-19;841;21141;DELIVERY;2;49.54;CD 2
2024-03-19;1314;5345;SALE;-1;-8.45;CLIENTE
2024-03-19;1314;15589;SALE;-1;-29.45;CLIENTE
2024-03-19;1314;18064;SALE;-7;-27.3;CLIENTE
2024-03-20;1314;1439;SALE;-1;-18.24;CLIENTE
2024-03-20;1314;5345;SALE;-1;-8.45;CLIENTE
2024-03-20;1314;9607;SALE;-1;-13.58;CLIENTE
2024-03-20;1314;18064;SALE;-9;-35.1;CLIENTE
2024-03-21;1314;1439;DELIVERY;2;36.4;CD 2
2024-03-21;1314;9607;DELIVERY;1;13.58;CD 2
2024-03-21;1314;18064;DELIVERY;15;58.5;CD 2
2024-03-21;1314;18064;SALE;-10;-39;CLIENTE
2024-03-21;1314;20635;DELIVERY;2;61.76;CD 2
2024-03-21;1314;21141;SALE;-1;-30.44;CLIENTE
2024-03-21;1314;35416;DELIVERY;2;29.78;CD 2
2024-03-21;1314;36857;DELIVERY;2;7.54;CD 2
2024-03-21;1314;48812;SALE;-1;-9.92;CLIENTE
2024-03-22;841;9607;DELIVERY;2;16.88;CD 2
2024-03-22;841;15589;DELIVERY;1;24.03;CD 2
2024-03-22;841;18064;DELIVERY;1;2.27;OUTROS
2024-03-22;841;18064;DELIVERY;3;6.81;CD 2
2024-03-22;841;18064;SALE;-2;-4.54;CLIENTE
2024-03-22;841;18064;SPOILAGE;-1;-2.27;CD 1
2024-03-22;841;21141;DELIVERY;1;24.77;CD 2
2024-03-22;1314;1439;SALE;-1;-18.2;CLIENTE
2024-03-22;1314;9607;SALE;-1;-13.58;CLIENTE
2024-03-22;1314;18064;SALE;-3;-11.7;CLIENTE
2024-03-23;1314;5345;DELIVERY;2;16.92;CD 2
2024-03-23;1314;9607;DELIVERY;2;27.16;CD 2
2024-03-23;1314;9607;SALE;-1;-13.58;CLIENTE
2024-03-23;1314;18064;DELIVERY;17;66.47;CD 2
2024-03-23;1314;18064;SALE;-10;-39.1;CLIENTE
2024-03-23;1314;20635;DELIVERY;1;30.88;CD 2
2024-03-23;1314;20635;SALE;-1;-30.88;CLIENTE
2024-03-24;1314;5345;SALE;-1;-8.46;CLIENTE
2024-03-24;1314;18064;SALE;-11;-43.01;CLIENTE
2024-03-24;1314;21141;SALE;-1;-30.44;CLIENTE
2024-03-24;1314;48812;TRANSFER;-1;-9.92;CD 1
2024-03-25;841;15589;SALE;-1;-24.03;CLIENTE
2024-03-25;1314;1439;DELIVERY;1;18.19;CD 2
2024-03-25;1314;1439;SALE;-1;-18.19;CLIENTE
2024-03-25;1314;5345;DELIVERY;2;16.92;CD 2
2024-03-25;1314;15589;DELIVERY;2;58.88;CD 2
2024-03-25;1314;18064;DELIVERY;15;58.8;CD 2
2024-03-25;1314;18064;SALE;-6;-23.52;CLIENTE
2024-03-25;1314;20635;SALE;-1;-30.88;CLIENTE
2024-03-26;841;9607;DELIVERY;1;8.44;CD 2
2024-03-26;841;9607;SALE;-1;-8.44;CLIENTE
2024-03-26;841;15589;SALE;-1;-24.03;CLIENTE
2024-03-26;841;18064;SALE;-1;-2.27;CLIENTE
2024-03-26;841;21141;SALE;-1;-24.77;CLIENTE
2024-03-26;1314;9607;SALE;-2;-27.16;CLIENTE
2024-03-26;1314;18064;SALE;-3;-11.76;CLIENTE
2024-03-26;1314;20635;SALE;-1;-30.88;CLIENTE
2024-03-26;1314;48812;SALE;-1;-9.92;CLIENTE
2024-03-27;1314;9607;SALE;-3;-40.74;CLIENTE
2024-03-27;1314;13315;SALE;-1;-46.59;CLIENTE
2024-03-27;1314;15589;SALE;-1;-29.44;CLIENTE
2024-03-27;1314;18064;SALE;-11;-43.12;CLIENTE
2024-03-27;1314;20635;SALE;-1;-30.88;CLIENTE
2024-03-27;1314;58701;DELIVERY;1;56.35;OUTROS
2024-03-27;1314;58701;SPOILAGE;-1;-56.35;CD 1
2024-03-28;841;18064;DELIVERY;2;4.56;CD 2
2024-03-28;841;18064;SALE;-2;-4.56;CLIENTE
2024-03-28;841;21141;DELIVERY;1;24.76;CD 2
2024-03-28;841;21141;SALE;-1;-24.76;CLIENTE
2024-03-28;1314;1439;DELIVERY;3;54.51;CD 2
2024-03-28;1314;5345;DELIVERY;3;25.38;CD 2
2024-03-28;1314;9607;DELIVERY;2;27.18;CD 2
2024-03-28;1314;18064;DELIVERY;6;23.52;CD 2
2024-03-28;1314;18064;SALE;-5;-19.6;CLIENTE
2024-03-28;1314;21141;SALE;-1;-30.44;CLIENTE
2024-03-28;1314;35416;DELIVERY;3;44.67;CD 2
2024-03-28;1314;48813;DELIVERY;1;8.05;CD 2
2024-03-29;841;18064;SALE;-3;-6.84;CLIENTE
2024-03-29;841;21141;SALE;-1;-24.76;CLIENTE
2024-03-29;841;57816;SALE;-1;-47.5;CLIENTE
2024-03-29;1314;1439;SALE;-1;-18.17;CLIENTE
2024-03-29;1314;5345;SALE;-1;-8.46;CLIENTE
2024-03-29;1314;9607;SALE;-1;-13.59;CLIENTE
2024-03-29;1314;15589;SALE;-1;-29.44;CLIENTE
2024-03-29;1314;18064;SALE;-3;-11.76;CLIENTE
2024-03-29;1314;21141;SALE;-1;-30.44;CLIENTE
2024-03-30;841;36857;SALE;-1;-2.37;CLIENTE
2024-03-30;1314;5345;DELIVERY;1;8.46;CD 2
2024-03-30;1314;9607;DELIVERY;1;13.59;CD 2
2024-03-30;1314;9607;SALE;-2;-27.18;CLIENTE
2024-03-30;1314;13315;DELIVERY;1;46.59;CD 2
2024-03-30;1314;18064;DELIVERY;26;102.18;CD 2
2024-03-30;1314;18064;SALE;-9;-35.37;CLIENTE
2024-03-30;1314;20635;DELIVERY;2;61.76;CD 2
2024-03-30;1314;21141;DELIVERY;1;30.4;CD 2
2024-03-31;841;15589;DELIVERY;2;48.04;CD 2
2024-03-31;841;18064;DELIVERY;1;2.28;CD 2
2024-03-31;841;18064;SALE;-2;-4.56;CLIENTE
2024-03-31;841;21141;DELIVERY;1;24.75;CD 2
2024-03-31;841;36857;DELIVERY;1;2.41;CD 2
2024-03-31;841;57912;DELIVERY;3;26.37;CD 2
2024-03-31;1314;5345;SALE;-1;-8.46;CLIENTE
2024-03-31;1314;18064;SALE;-5;-19.65;CLIENTE
2024-03-31;1314;20635;SALE;-2;-61.76;CLIENTE
2024-03-31;1314;31330;SALE;-1;-67.81;CLIENTE
2024-04-01;841;18064;SALE;-1;-2.28;CLIENTE
2024-04-01;841;57816;SALE;-1;-47.5;CLIENTE
2024-04-01;1314;13315;SALE;-1;-46.59;CLIENTE
2024-04-01;1314;18064;SALE;-7;-27.51;CLIENTE
2024-04-01;1314;36857;SALE;-2;-7.54;CLIENTE
2024-04-02;841;15589;SALE;-1;-24.02;CLIENTE
2024-04-02;841;18064;SALE;-1;-2.28;CLIENTE
2024-04-02;841;21141;SALE;-2;-49.5;CLIENTE
2024-04-02;1314;18064;SALE;-11;-43.23;CLIENTE
2024-04-03;841;5345;SALE;-1;-5.22;CLIENTE
2024-04-03;841;9607;DELIVERY;2;16.88;CD 2
2024-04-03;841;21141;DELIVERY;2;49.48;CD 2
2024-04-03;841;57816;DELIVERY;1;44.71;CD 2
2024-04-03;841;57817;DELIVERY;1;66.37;CD 2
2024-04-03;1314;9607;DELIVERY;5;68;CD 2
2024-04-03;1314;9607;SALE;-1;-13.6;CLIENTE
2024-04-03;1314;15589;DELIVERY;1;29.44;CD 2
2024-04-03;1314;18064;DELIVERY;14;55.16;CD 2
2024-04-03;1314;18064;SALE;-10;-39.4;CLIENTE
2024-04-03;1314;20635;DELIVERY;5;154.4;CD 2
2024-04-03;1314;36857;SALE;-1;-3.77;CLIENTE
2024-04-04;841;18064;SALE;-1;-2.28;CLIENTE
2024-04-04;841;57816;SALE;-1;-44.71;CLIENTE
2024-04-04;1314;9607;SALE;-2;-27.2;CLIENTE
2024-04-04;1314;15589;SALE;-1;-29.44;CLIENTE
2024-04-04;1314;18064;SALE;-6;-23.64;CLIENTE
2024-04-04;1314;20635;SALE;-1;-30.88;CLIENTE
2024-04-05;841;9607;SALE;-1;-8.44;CLIENTE
2024-04-05;841;18064;SALE;-2;-4.56;CLIENTE
2024-04-05;1314;5345;DELIVERY;1;8.46;CD 2
2024-04-05;1314;9607;SALE;-2;-27.2;CLIENTE
2024-04-05;1314;15589;DELIVERY;1;29.44;CD 2
2024-04-05;1314;18064;DELIVERY;8;31.52;CD 2
2024-04-05;1314;18064;SALE;-9;-35.46;CLIENTE
2024-04-05;1314;20635;DELIVERY;1;30.88;CD 2
2024-04-05;1314;21141;DELIVERY;2;60.76;CD 2
2024-04-05;1314;35416;SALE;-1;-14.89;CLIENTE
2024-04-06;1314;9607;SALE;-4;-54.4;CLIENTE
2024-04-06;1314;15589;SALE;-1;-29.44;CLIENTE
2024-04-06;1314;18064;SALE;-11;-43.34;CLIENTE
2024-04-06;1314;20635;SALE;-1;-30.88;CLIENTE
2024-04-06;1314;44217;SALE;-1;-41.78;CLIENTE
2024-04-06;1314;48813;SALE;-2;-16.1;CLIENTE
2024-04-07;841;15589;DELIVERY;1;24.02;CD 2
2024-04-07;841;18064;DELIVERY;4;9.16;CD 2
2024-04-07;841;18064;SALE;-2;-4.58;CLIENTE
2024-04-07;841;21141;DELIVERY;2;49.48;CD 2
2024-04-07;841;57816;DELIVERY;1;43.31;CD 2
2024-04-07;1314;5345;SALE;-3;-25.38;CLIENTE
2024-04-07;1314;15589;SALE;-1;-29.44;CLIENTE
2024-04-07;1314;18064;SALE;-5;-19.7;CLIENTE
2024-04-08;1314;5345;DELIVERY;1;8.48;CD 2
2024-04-08;1314;9607;DELIVERY;7;96.39;CD 2
2024-04-08;1314;18064;DELIVERY;37;147.26;CD 2
2024-04-08;1314;18064;SALE;-4;-15.92;CLIENTE
2024-04-08;1314;36857;DELIVERY;2;7.6;CD 2
2024-04-08;1314;57817;DELIVERY;1;91.34;CD 2
2024-04-09;841;5345;DELIVERY;1;5.23;CD 2
2024-04-09;841;9607;SALE;-1;-8.44;CLIENTE
2024-04-09;841;15589;SALE;-1;-24.02;CLIENTE
2024-04-09;841;18064;SALE;-2;-4.58;CLIENTE
2024-04-09;841;57816;DELIVERY;1;42.84;CD 2
2024-04-09;1314;9607;DELIVERY;1;13.78;CD 2
2024-04-09;1314;13315;DELIVERY;3;140.88;CD 2
2024-04-09;1314;15589;SALE;-1;-29.44;CLIENTE
2024-04-09;1314;18064;DELIVERY;21;83.79;CD 2
2024-04-09;1314;18064;SALE;-10;-39.9;CLIENTE
2024-04-09;1314;21141;SALE;-1;-30.38;CLIENTE
2024-04-09;1314;36857;DELIVERY;1;3.81;CD 2
2024-04-10;841;15589;SALE;-1;-24.02;CLIENTE
2024-04-10;841;18064;DELIVERY;5;11.5;CD 2
2024-04-10;841;18064;SALE;-1;-2.3;CLIENTE
2024-04-10;841;21141;DELIVERY;1;24.74;CD 2
2024-04-10;841;21141;SALE;-2;-49.48;CLIENTE
2024-04-10;1314;18064;SALE;-2;-7.98;CLIENTE
2024-04-11;841;57814;SALE;-1;-118.76;CLIENTE
2024-04-11;841;57816;SALE;-1;-42.84;CLIENTE
2024-04-11;1314;1439;DELIVERY;1;18.19;CD 2
2024-04-11;1314;5345;SALE;-1;-8.48;CLIENTE
2024-04-11;1314;9607;DELIVERY;4;55.2;CD 2
2024-04-11;1314;9607;SALE;-2;-27.6;CLIENTE
2024-04-11;1314;13315;SALE;-1;-46.96;CLIENTE
2024-04-11;1314;18064;DELIVERY;15;60;CD 2
2024-04-11;1314;18064;SALE;-12;-48;CLIENTE
2024-04-11;1314;20635;DELIVERY;1;30.92;CD 2
2024-04-12;841;21141;SALE;-2;-49.48;CLIENTE
2024-04-12;841;57816;SALE;-2;-85.68;CLIENTE
2024-04-12;1314;9607;SALE;-1;-13.8;CLIENTE
2024-04-12;1314;18064;SALE;-9;-36;CLIENTE
2024-04-13;841;5345;SALE;-1;-5.23;CLIENTE
2024-04-13;1314;9607;SALE;-1;-13.8;CLIENTE
2024-04-13;1314;15589;SALE;-1;-29.44;CLIENTE
2024-04-13;1314;18064;SALE;-4;-16;CLIENTE
2024-04-13;1314;44217;SALE;-1;-41.78;CLIENTE
2024-04-14;841;9607;DELIVERY;1;8.44;CD 2
2024-04-14;1314;9607;SALE;-1;-13.8;CLIENTE
2024-04-14;1314;15589;SALE;-1;-29.44;CLIENTE
2024-04-14;1314;18064;SALE;-4;-16;CLIENTE
2024-04-14;1314;20635;SALE;-1;-30.92;CLIENTE
2024-04-15;841;18064;SALE;-1;-2.3;CLIENTE
2024-04-15;841;57814;SALE;-1;-118.76;CLIENTE
2024-04-15;1314;5345;DELIVERY;3;25.59;CD 2
2024-04-15;1314;9607;DELIVERY;4;55.28;CD 2
2024-04-15;1314;9607;SALE;-1;-13.82;CLIENTE
2024-04-15;1314;13315;SALE;-1;-46.96;CLIENTE
2024-04-15;1314;15589;DELIVERY;2;59.24;CD 2
2024-04-15;1314;15589;SALE;-1;-29.62;CLIENTE
2024-04-15;1314;18064;DELIVERY;20;80.2;CD 2
2024-04-15;1314;18064;SALE;-8;-32.08;CLIENTE
2024-04-15;1314;20635;SALE;-2;-61.84;CLIENTE
2024-04-15;1314;48813;DELIVERY;2;16.66;CD 2
2024-04-16;841;9607;SALE;-2;-16.88;CLIENTE
2024-04-16;841;18064;SALE;-2;-4.6;CLIENTE
2024-04-16;841;21141;SALE;-1;-24.74;CLIENTE
2024-04-16;1314;18064;DELIVERY;12;48.12;CD 2
2024-04-16;1314;18064;SALE;-5;-20.05;CLIENTE
2024-04-16;1314;20635;SALE;-1;-30.92;CLIENTE
2024-04-16;1314;21141;DELIVERY;1;30.45;CD 2
2024-04-16;1314;21141;SALE;-1;-30.45;CLIENTE
2024-04-16;1314;35416;SALE;-1;-14.89;CLIENTE
2024-04-16;1314;58701;SALE;-1;-56.35;CLIENTE
2024-04-17;841;18064;DELIVERY;3;6.93;CD 2
2024-04-17;841;21141;DELIVERY;4;98.96;CD 2
2024-04-17;1314;9607;SALE;-1;-13.82;CLIENTE
2024-04-17;1314;18064;SALE;-10;-40.1;CLIENTE
2024-04-18;841;18064;SALE;-1;-2.31;CLIENTE
2024-04-18;1314;5345;DELIVERY;1;8.54;CD 2
2024-04-18;1314;9607;DELIVERY;3;41.49;CD 2
2024-04-18;1314;18064;DELIVERY;21;84.42;CD 2
2024-04-18;1314;18064;SALE;-9;-36.18;CLIENTE
2024-04-19;841;18064;SALE;-2;-4.62;CLIENTE
2024-04-19;841;51957;SALE;-1;-5.89;CLIENTE
2024-04-19;841;57817;SALE;-1;-66.37;CLIENTE
2024-04-19;1314;1439;SALE;-2;-36.38;CLIENTE
2024-04-19;1314;18064;SALE;-15;-60.3;CLIENTE
2024-04-19;1314;35416;SALE;-1;-14.89;CLIENTE
2024-04-20;841;18064;SALE;-5;-11.55;CLIENTE
2024-04-20;841;21141;SALE;-1;-24.74;CLIENTE
2024-04-20;1314;1439;SALE;-1;-18.19;CLIENTE
2024-04-20;1314;18064;SALE;-13;-52.26;CLIENTE
2024-04-20;1314;35416;SALE;-1;-14.89;CLIENTE
2024-04-21;841;18064;SALE;-2;-4.62;CLIENTE
2024-04-21;841;48812;SALE;-1;-8.4;CLIENTE
2024-04-21;1314;18064;SALE;-5;-20.1;CLIENTE
2024-04-22;841;9607;DELIVERY;1;8.44;CD 2
2024-04-22;841;9607;SALE;-1;-8.44;CLIENTE
2024-04-22;841;15589;DELIVERY;1;24.02;CD 2
2024-04-22;841;18064;DELIVERY;4;9.28;CD 2
2024-04-22;841;18064;SALE;-2;-4.64;CLIENTE
2024-04-22;841;21141;DELIVERY;1;24.74;CD 2
2024-04-22;841;57814;DELIVERY;1;104.77;CD 2
2024-04-22;841;57816;DELIVERY;3;125.73;CD 2
2024-04-22;1314;9607;DELIVERY;3;41.52;CD 2
2024-04-22;1314;15590;SALE;-1;-40.45;CLIENTE
2024-04-22;1314;18064;DELIVERY;16;64.32;CD 2
2024-04-22;1314;18064;SALE;-8;-32.16;CLIENTE
2024-04-22;1314;20635;DELIVERY;2;60.92;CD 2
2024-04-22;1314;20635;SALE;-1;-30.46;CLIENTE
2024-04-22;1314;48813;SALE;-1;-8.33;CLIENTE
2024-04-23;841;18064;SALE;-3;-6.96;CLIENTE
2024-04-23;841;57817;SALE;-1;-66.37;CLIENTE
2024-04-23;1314;9607;DELIVERY;1;13.84;CD 2
2024-04-23;1314;13315;DELIVERY;2;94;CD 2
2024-04-23;1314;18064;DELIVERY;15;60.3;CD 2
2024-04-23;1314;18064;SALE;-7;-28.14;CLIENTE
2024-04-23;1314;20635;DELIVERY;3;89.97;CD 2
2024-04-23;1314;21141;DELIVERY;1;30.5;CD 2
2024-04-23;1314;44217;DELIVERY;1;43.29;CD 2
2024-04-23;1314;58701;DELIVERY;1;56.56;CD 2
2024-04-24;841;18064;DELIVERY;4;9.28;CD 2
2024-04-24;841;18064;SALE;-4;-9.28;CLIENTE
2024-04-24;841;21141;DELIVERY;1;24.74;CD 2
2024-04-24;841;48812;DELIVERY;1;7.76;CD 2
2024-04-24;1314;18064;SALE;-1;-4.02;CLIENTE
2024-04-24;1314;21141;SALE;-1;-30.5;CLIENTE
2024-04-25;841;18064;SALE;-1;-2.32;CLIENTE
2024-04-25;841;57814;SALE;-1;-104.77;CLIENTE
2024-04-25;1314;9607;SALE;-1;-13.84;CLIENTE
2024-04-25;1314;18064;SALE;-10;-40.2;CLIENTE
2024-04-25;1314;21141;SALE;-1;-30.5;CLIENTE
2024-04-25;1314;44217;SALE;-1;-43.29;CLIENTE
2024-04-26;841;18064;SALE;-1;-2.32;CLIENTE
2024-04-26;841;20635;SALE;-1;-23.33;CLIENTE
2024-04-26;1314;1439;DELIVERY;2;36.68;CD 2
2024-04-26;1314;13315;DELIVERY;1;47.01;CD 2
2024-04-26;1314;15589;SALE;-1;-29.62;CLIENTE
2024-04-26;1314;18064;DELIVERY;24;96.72;CD 2
2024-04-26;1314;18064;SALE;-19;-76.57;CLIENTE
2024-04-26;1314;20635;SALE;-2;-59.98;CLIENTE
2024-04-26;1314;21141;DELIVERY;1;30.55;CD 2
2024-04-26;1314;21141;SALE;-1;-30.55;CLIENTE
2024-04-27;841;1439;SALE;-1;-14.9;CLIENTE
2024-04-27;1314;1439;SALE;-1;-18.34;CLIENTE
2024-04-27;1314;9607;SALE;-1;-13.84;CLIENTE
2024-04-27;1314;18064;SALE;-9;-36.27;CLIENTE
2024-04-27;1314;48813;SALE;-1;-8.33;CLIENTE
2024-04-28;1314;1439;SALE;-1;-18.34;CLIENTE
2024-04-28;1314;18064;SALE;-22;-88.66;CLIENTE
2024-04-28;1314;20635;SALE;-1;-29.99;CLIENTE
2024-04-28;1314;36857;SALE;-1;-3.81;CLIENTE
2024-04-29;841;18064;SALE;-4;-9.28;CLIENTE
2024-04-29;841;57816;SALE;-1;-41.91;CLIENTE
2024-04-29;1314;1439;DELIVERY;1;18.4;CD 2
2024-04-29;1314;5345;SALE;-1;-8.54;CLIENTE
2024-04-29;1314;15590;DELIVERY;1;40.85;CD 2
2024-04-29;1314;18064;DELIVERY;26;104.78;CD 2
2024-04-29;1314;18064;SALE;-7;-28.21;CLIENTE
2024-04-29;1314;20635;SALE;-1;-29.99;CLIENTE
2024-04-29;1314;35416;DELIVERY;1;14.94;CD 2
2024-04-29;1314;48812;SALE;-1;-9.92;CLIENTE
2024-04-29;1314;48813;DELIVERY;1;8.47;CD 2
2024-04-30;841;9607;DELIVERY;5;42.25;CD 2
2024-04-30;841;15589;DELIVERY;1;24.34;CD 2
2024-04-30;841;15589;SALE;-1;-24.34;CLIENTE
2024-04-30;841;18064;DELIVERY;15;34.95;CD 2
2024-04-30;841;57814;DELIVERY;2;219;CD 2
2024-04-30;1314;15589;SALE;-1;-29.62;CLIENTE
2024-04-30;1314;18064;DELIVERY;8;32.24;CD 2
2024-04-30;1314;18064;SALE;-5;-20.15;CLIENTE
2024-04-30;1314;20635;DELIVERY;4;118.36;CD 2
2024-04-30;1314;21141;DELIVERY;1;30.58;CD 2
2024-04-30;1314;21141;SALE;-1;-30.58;CLIENTE
2024-04-30;1314;48813;SALE;-1;-8.47;CLIENTE
2024-05-01;841;57814;SALE;-1;-109.5;CLIENTE
2024-05-01;841;57816;SALE;-1;-41.91;CLIENTE
2024-05-01;1314;18064;SALE;-5;-20.15;CLIENTE
2024-05-01;1314;51957;SPOILAGE;-2;-25.12;OUTROS
2024-05-01;1314;57814;SALE;-1;-158.32;CLIENTE
2024-05-02;841;57816;SALE;-1;-41.91;CLIENTE
2024-05-02;1314;9607;DELIVERY;1;13.84;CD 2
2024-05-02;1314;15589;DELIVERY;6;185.94;CD 2
2024-05-02;1314;18064;DELIVERY;29;116.87;CD 2
2024-05-02;1314;18064;SALE;-6;-24.18;CLIENTE
2024-05-02;1314;21141;DELIVERY;2;61.22;CD 2
2024-05-02;1314;44217;DELIVERY;1;43.29;CD 2
2024-05-02;1314;48813;SALE;-1;-8.47;CLIENTE
2024-05-02;1314;57814;SALE;-1;-158.32;CLIENTE
2024-05-03;841;1439;DELIVERY;1;15.06;CD 2
2024-05-03;841;18064;DELIVERY;41;95.53;CD 2
2024-05-03;841;18064;SALE;-1;-2.33;CLIENTE
2024-05-03;841;20635;DELIVERY;1;23.08;CD 2
2024-05-03;841;21141;SALE;-1;-24.74;CLIENTE
2024-05-03;1314;9607;SALE;-1;-13.84;CLIENTE
2024-05-03;1314;18064;SALE;-10;-40.3;CLIENTE
2024-05-04;841;18064;SALE;-2;-4.66;CLIENTE
2024-05-04;841;57814;SALE;-1;-109.5;CLIENTE
2024-05-04;1314;5345;SALE;-1;-8.54;CLIENTE
2024-05-04;1314;9607;SALE;-4;-55.36;CLIENTE
2024-05-04;1314;15589;SALE;-1;-30.99;CLIENTE
2024-05-04;1314;18064;SALE;-20;-80.6;CLIENTE
2024-05-04;1314;58701;SALE;-1;-56.56;CLIENTE
2024-05-05;841;9607;SALE;-1;-8.45;CLIENTE
2024-05-05;841;18064;SALE;-1;-2.33;CLIENTE
2024-05-05;1314;1439;SALE;-2;-36.8;CLIENTE
2024-05-05;1314;5345;SALE;-2;-17.08;CLIENTE
2024-05-05;1314;9607;SALE;-2;-27.68;CLIENTE
2024-05-05;1314;15589;SALE;-1;-30.99;CLIENTE
2024-05-05;1314;18064;SALE;-8;-32.24;CLIENTE
2024-05-06;1314;1439;DELIVERY;2;36.98;CD 2
2024-05-06;1314;9607;DELIVERY;1;13.84;CD 2
2024-05-06;1314;18064;DELIVERY;38;153.52;CD 2
2024-05-06;1314;18064;SALE;-10;-40.4;CLIENTE
2024-05-06;1314;20635;DELIVERY;4;117.84;CD 2
2024-05-06;1314;21141;SALE;-1;-30.61;CLIENTE
2024-05-06;1314;36857;DELIVERY;1;3.82;CD 2
2024-05-06;1314;44217;SALE;-1;-43.29;CLIENTE
2024-05-06;1314;48812;DELIVERY;1;9.02;CD 2
2024-05-06;1314;48813;DELIVERY;3;25.83;CD 2
2024-05-07;841;5345;SALE;-1;-5.23;CLIENTE
2024-05-07;841;9607;SALE;-1;-8.45;CLIENTE
2024-05-07;841;18064;SALE;-12;-27.96;CLIENTE
2024-05-07;841;21141;SALE;-1;-24.74;CLIENTE
2024-05-07;841;35772;SALE;-2;-23.86;CLIENTE
2024-05-07;1314;15589;DELIVERY;1;30.99;CD 2
2024-05-07;1314;18064;SALE;-8;-32.32;CLIENTE
2024-05-07;1314;48813;DELIVERY;1;8.61;CD 2
2024-05-08;841;15589;DELIVERY;1;24.58;CD 2
2024-05-08;841;18064;DELIVERY;8;18.64;CD 2
2024-05-08;841;18064;SALE;-1;-2.33;CLIENTE
2024-05-08;841;48812;DELIVERY;2;15.22;CD 2
2024-05-08;841;58701;SALE;-1;-45.25;CLIENTE
2024-05-08;1314;5345;SALE;-1;-8.54;CLIENTE
2024-05-08;1314;15589;SALE;-1;-30.99;CLIENTE
2024-05-08;1314;18064;SALE;-8;-32.32;CLIENTE
2024-05-08;1314;21141;SALE;-1;-30.61;CLIENTE
2024-05-09;841;18064;SALE;-3;-6.99;CLIENTE
2024-05-09;841;21141;SALE;-1;-24.74;CLIENTE
2024-05-09;1314;5345;SALE;-1;-8.54;CLIENTE
2024-05-09;1314;9607;SALE;-1;-13.84;CLIENTE
2024-05-09;1314;15589;SALE;-1;-30.99;CLIENTE
2024-05-09;1314;18064;SALE;-8;-32.32;CLIENTE
2024-05-09;1314;36857;SALE;-1;-3.82;CLIENTE
2024-05-10;841;5345;DELIVERY;1;5.24;CD 2
2024-05-10;841;15589;DELIVERY;2;49.64;CD 2
2024-05-10;841;18064;DELIVERY;12;27.96;CD 2
2024-05-10;841;18064;SALE;-8;-18.64;CLIENTE
2024-05-10;841;21141;DELIVERY;2;50.74;CD 2
2024-05-10;1314;18064;DELIVERY;10;40.4;CD 2
2024-05-10;1314;18064;SALE;-13;-52.52;CLIENTE
2024-05-10;1314;20635;DELIVERY;1;29.44;CD 2
2024-05-11;841;18064;SALE;-3;-6.99;CLIENTE
2024-05-11;841;21141;SALE;-2;-50.74;CLIENTE
2024-05-11;841;55917;SALE;-1;-9.01;CLIENTE
2024-05-11;841;62782;SALE;-1;-7.55;CLIENTE
2024-05-11;1314;5345;SALE;-1;-8.54;CLIENTE
2024-05-11;1314;18064;SALE;-7;-28.28;CLIENTE
2024-05-11;1314;21141;SALE;-1;-30.61;CLIENTE
2024-05-12;841;5345;SALE;-1;-5.24;CLIENTE
2024-05-12;841;9607;SALE;-2;-16.9;CLIENTE
2024-05-12;841;18064;SALE;-4;-9.32;CLIENTE
2024-05-12;841;21141;SPOILAGE;-1;-25.37;OUTROS
2024-05-12;1314;15589;SALE;-1;-30.99;CLIENTE
2024-05-12;1314;18064;SALE;-9;-36.36;CLIENTE
2024-05-12;1314;20635;SALE;-1;-29.44;CLIENTE
2024-05-13;1314;5345;DELIVERY;2;17.16;CD 2
2024-05-13;1314;5345;SALE;-1;-8.58;CLIENTE
2024-05-13;1314;9607;DELIVERY;2;27.68;CD 2
2024-05-13;1314;9607;SALE;-2;-27.68;CLIENTE
2024-05-13;1314;15589;DELIVERY;2;61.98;CD 2
2024-05-13;1314;18064;DELIVERY;38;153.52;CD 2
2024-05-13;1314;18064;SALE;-3;-12.12;CLIENTE
2024-05-13;1314;20635;SALE;-1;-29.44;CLIENTE
2024-05-13;1314;21141;DELIVERY;5;158.25;CD 2
2024-05-13;1314;35416;SALE;-1;-14.94;CLIENTE
2024-05-13;1314;36857;SALE;-3;-11.46;CLIENTE
2024-05-13;1314;44217;DELIVERY;3;129.87;CD 2
2024-05-13;1314;48813;SALE;-1;-8.61;CLIENTE
2024-05-13;1314;58701;DELIVERY;1;56.56;CD 2
2024-05-14;841;5345;INVENTORY_CHECK;-1;-5.24;OUTROS
2024-05-14;841;5345;SALE;-1;-5.24;CLIENTE
2024-05-14;841;9607;DELIVERY;1;8.45;OUTROS
2024-05-14;841;9607;SALE;-1;-8.45;CLIENTE
2024-05-14;841;18064;SALE;-2;-4.66;CLIENTE
2024-05-14;841;21141;SALE;-1;-25.37;CLIENTE
2024-05-14;1314;1439;DELIVERY;2;37.04;CD 2
2024-05-14;1314;5345;DELIVERY;1;8.59;CD 2
2024-05-14;1314;5345;SALE;-1;-8.59;CLIENTE
2024-05-14;1314;9607;DELIVERY;9;124.65;CD 2
2024-05-14;1314;9607;SALE;-1;-13.85;CLIENTE
2024-05-14;1314;15589;DELIVERY;2;61.98;CD 2
2024-05-14;1314;15589;SALE;-1;-30.99;CLIENTE
2024-05-14;1314;18064;DELIVERY;16;64.64;CD 2
2024-05-14;1314;18064;SALE;-27;-109.08;CLIENTE
